Name	MS2FormulaType	Q1	Q3	CE	Polarity	Formula	MS2Formula	IntegrationStartTime	IntegrationEndTime	Tags
PI_48:8	ConstantProduct	1017.6437532787695	241.01187748708944		Negative	C57H94O13N0P1	C6H10O8N0P1	0	120	
PI_48:9	ConstantProduct	1015.6281032146295	241.01187748708944		Negative	C57H92O13N0P1	C6H10O8N0P1	0	120	
PI_48:10	ConstantProduct	1013.6124531504895	241.01187748708944		Negative	C57H90O13N0P1	C6H10O8N0P1	0	120	
PI_48:11	ConstantProduct	1011.5968030863495	241.01187748708944		Negative	C57H88O13N0P1	C6H10O8N0P1	0	120	
PI_48:12	ConstantProduct	1009.5811530222095	241.01187748708944		Negative	C57H86O13N0P1	C6H10O8N0P1	0	120	
PI_48:13	ConstantProduct	1007.5655029580695	241.01187748708944		Negative	C57H84O13N0P1	C6H10O8N0P1	0	120	
PI_48:14	ConstantProduct	1005.5498528939295	241.01187748708944		Negative	C57H82O13N0P1	C6H10O8N0P1	0	120	
PI_48:15	ConstantProduct	1003.5342028297895	241.01187748708944		Negative	C57H80O13N0P1	C6H10O8N0P1	0	120	
PI_48:16	ConstantProduct	1001.5185527656496	241.01187748708944		Negative	C57H78O13N0P1	C6H10O8N0P1	0	120	
PC_O-26:0	ConstantProduct	636.4962666687805	184.07332101418055		Positive	C34H71O7N1P1	C5H15O4N1P1	0	120	
PC_O-26:1	ConstantProduct	634.4806166046404	184.07332101418055		Positive	C34H69O7N1P1	C5H15O4N1P1	0	120	
PC_O-26:2	ConstantProduct	632.4649665405005	184.07332101418055		Positive	C34H67O7N1P1	C5H15O4N1P1	0	120	
PC_O-28:0	ConstantProduct	664.5275667970606	184.07332101418055		Positive	C36H75O7N1P1	C5H15O4N1P1	0	120	
PC_O-28:1	ConstantProduct	662.5119167329206	184.07332101418055		Positive	C36H73O7N1P1	C5H15O4N1P1	0	120	
PC_O-28:2	ConstantProduct	660.4962666687805	184.07332101418055		Positive	C36H71O7N1P1	C5H15O4N1P1	0	120	
PC_O-28:3	ConstantProduct	658.4806166046405	184.07332101418055		Positive	C36H69O7N1P1	C5H15O4N1P1	0	120	
PC_O-30:0	ConstantProduct	692.5588669253406	184.07332101418055		Positive	C38H79O7N1P1	C5H15O4N1P1	0	120	
PC_O-30:1	ConstantProduct	690.5432168612006	184.07332101418055		Positive	C38H77O7N1P1	C5H15O4N1P1	0	120	
PC_O-30:2	ConstantProduct	688.5275667970606	184.07332101418055		Positive	C38H75O7N1P1	C5H15O4N1P1	0	120	
PC_O-26:3	ConstantProduct	630.4493164763604	184.07332101418055		Positive	C34H65O7N1P1	C5H15O4N1P1	0	120	
PC_O-28:4	ConstantProduct	656.4649665405005	184.07332101418055		Positive	C36H67O7N1P1	C5H15O4N1P1	0	120	
PC_O-30:3	ConstantProduct	686.5119167329206	184.07332101418055		Positive	C38H73O7N1P1	C5H15O4N1P1	0	120	
PC_O-32:0	ConstantProduct	720.5901670536206	184.07332101418055		Positive	C40H83O7N1P1	C5H15O4N1P1	0	120	
PC_O-32:1	ConstantProduct	718.5745169894806	184.07332101418055		Positive	C40H81O7N1P1	C5H15O4N1P1	0	120	
PC_O-32:2	ConstantProduct	716.5588669253406	184.07332101418055		Positive	C40H79O7N1P1	C5H15O4N1P1	0	120	
PC_O-30:4	ConstantProduct	684.4962666687805	184.07332101418055		Positive	C38H71O7N1P1	C5H15O4N1P1	0	120	
PC_O-32:3	ConstantProduct	714.5432168612006	184.07332101418055		Positive	C40H77O7N1P1	C5H15O4N1P1	0	120	
PC_O-34:0	ConstantProduct	748.6214671819006	184.07332101418055		Positive	C42H87O7N1P1	C5H15O4N1P1	0	120	
PC_O-34:1	ConstantProduct	746.6058171177606	184.07332101418055		Positive	C42H85O7N1P1	C5H15O4N1P1	0	120	
PC_O-34:2	ConstantProduct	744.5901670536206	184.07332101418055		Positive	C42H83O7N1P1	C5H15O4N1P1	0	120	
PC_O-32:4	ConstantProduct	712.5275667970606	184.07332101418055		Positive	C40H75O7N1P1	C5H15O4N1P1	0	120	
PC_O-34:3	ConstantProduct	742.5745169894806	184.07332101418055		Positive	C42H81O7N1P1	C5H15O4N1P1	0	120	
PC_O-32:5	ConstantProduct	710.5119167329206	184.07332101418055		Positive	C40H73O7N1P1	C5H15O4N1P1	0	120	
PC_O-34:4	ConstantProduct	740.5588669253406	184.07332101418055		Positive	C42H79O7N1P1	C5H15O4N1P1	0	120	
PC_O-31:0	ConstantProduct	706.5745169894806	184.07332101418055		Positive	C39H81O7N1P1	C5H15O4N1P1	0	120	
PC_O-31:1	ConstantProduct	704.5588669253406	184.07332101418055		Positive	C39H79O7N1P1	C5H15O4N1P1	0	120	
PC_O-31:2	ConstantProduct	702.5432168612006	184.07332101418055		Positive	C39H77O7N1P1	C5H15O4N1P1	0	120	
PC_O-33:0	ConstantProduct	734.6058171177606	184.07332101418055		Positive	C41H85O7N1P1	C5H15O4N1P1	0	120	
PC_O-33:1	ConstantProduct	732.5901670536206	184.07332101418055		Positive	C41H83O7N1P1	C5H15O4N1P1	0	120	
PC_O-33:2	ConstantProduct	730.5745169894806	184.07332101418055		Positive	C41H81O7N1P1	C5H15O4N1P1	0	120	
PC_O-33:3	ConstantProduct	728.5588669253406	184.07332101418055		Positive	C41H79O7N1P1	C5H15O4N1P1	0	120	
PC_O-35:0	ConstantProduct	762.6371172460406	184.07332101418055		Positive	C43H89O7N1P1	C5H15O4N1P1	0	120	
PC_O-35:1	ConstantProduct	760.6214671819006	184.07332101418055		Positive	C43H87O7N1P1	C5H15O4N1P1	0	120	
PC_O-35:2	ConstantProduct	758.6058171177606	184.07332101418055		Positive	C43H85O7N1P1	C5H15O4N1P1	0	120	
PC_O-31:3	ConstantProduct	700.5275667970606	184.07332101418055		Positive	C39H75O7N1P1	C5H15O4N1P1	0	120	
PC_O-33:4	ConstantProduct	726.5432168612006	184.07332101418055		Positive	C41H77O7N1P1	C5H15O4N1P1	0	120	
PC_O-35:3	ConstantProduct	756.5901670536206	184.07332101418055		Positive	C43H83O7N1P1	C5H15O4N1P1	0	120	
PC_O-31:4	ConstantProduct	698.5119167329206	184.07332101418055		Positive	C39H73O7N1P1	C5H15O4N1P1	0	120	
PC_O-33:5	ConstantProduct	724.5275667970606	184.07332101418055		Positive	C41H75O7N1P1	C5H15O4N1P1	0	120	
PC_O-35:4	ConstantProduct	754.5745169894806	184.07332101418055		Positive	C43H81O7N1P1	C5H15O4N1P1	0	120	
PC_O-36:0	ConstantProduct	776.6527673101806	184.07332101418055		Positive	C44H91O7N1P1	C5H15O4N1P1	0	120	
PC_O-36:1	ConstantProduct	774.6371172460406	184.07332101418055		Positive	C44H89O7N1P1	C5H15O4N1P1	0	120	
PC_O-36:2	ConstantProduct	772.6214671819006	184.07332101418055		Positive	C44H87O7N1P1	C5H15O4N1P1	0	120	
PC_O-36:3	ConstantProduct	770.6058171177606	184.07332101418055		Positive	C44H85O7N1P1	C5H15O4N1P1	0	120	
PC_O-34:5	ConstantProduct	738.5432168612006	184.07332101418055		Positive	C42H77O7N1P1	C5H15O4N1P1	0	120	
PC_O-36:4	ConstantProduct	768.5901670536206	184.07332101418055		Positive	C44H83O7N1P1	C5H15O4N1P1	0	120	
PC_O-34:6	ConstantProduct	736.5275667970606	184.07332101418055		Positive	C42H75O7N1P1	C5H15O4N1P1	0	120	
PC_O-36:5	ConstantProduct	766.5745169894806	184.07332101418055		Positive	C44H81O7N1P1	C5H15O4N1P1	0	120	
PC_O-37:0	ConstantProduct	790.6684173743206	184.07332101418055		Positive	C45H93O7N1P1	C5H15O4N1P1	0	120	
PC_O-37:1	ConstantProduct	788.6527673101806	184.07332101418055		Positive	C45H91O7N1P1	C5H15O4N1P1	0	120	
PC_O-37:2	ConstantProduct	786.6371172460406	184.07332101418055		Positive	C45H89O7N1P1	C5H15O4N1P1	0	120	
PC_O-37:3	ConstantProduct	784.6214671819006	184.07332101418055		Positive	C45H87O7N1P1	C5H15O4N1P1	0	120	
PC_O-35:5	ConstantProduct	752.5588669253406	184.07332101418055		Positive	C43H79O7N1P1	C5H15O4N1P1	0	120	
PC_O-37:4	ConstantProduct	782.6058171177606	184.07332101418055		Positive	C45H85O7N1P1	C5H15O4N1P1	0	120	
PC_O-35:6	ConstantProduct	750.5432168612006	184.07332101418055		Positive	C43H77O7N1P1	C5H15O4N1P1	0	120	
PC_O-37:5	ConstantProduct	780.5901670536206	184.07332101418055		Positive	C45H83O7N1P1	C5H15O4N1P1	0	120	
PC_O-38:0	ConstantProduct	804.6840674384606	184.07332101418055		Positive	C46H95O7N1P1	C5H15O4N1P1	0	120	
PC_O-38:1	ConstantProduct	802.6684173743206	184.07332101418055		Positive	C46H93O7N1P1	C5H15O4N1P1	0	120	
PC_O-38:2	ConstantProduct	800.6527673101806	184.07332101418055		Positive	C46H91O7N1P1	C5H15O4N1P1	0	120	
PC_O-38:3	ConstantProduct	798.6371172460406	184.07332101418055		Positive	C46H89O7N1P1	C5H15O4N1P1	0	120	
PC_O-38:4	ConstantProduct	796.6214671819006	184.07332101418055		Positive	C46H87O7N1P1	C5H15O4N1P1	0	120	
PC_O-36:6	ConstantProduct	764.5588669253406	184.07332101418055		Positive	C44H79O7N1P1	C5H15O4N1P1	0	120	
PC_O-38:5	ConstantProduct	794.6058171177606	184.07332101418055		Positive	C46H85O7N1P1	C5H15O4N1P1	0	120	
PC_O-36:7	ConstantProduct	762.5432168612006	184.07332101418055		Positive	C44H77O7N1P1	C5H15O4N1P1	0	120	
PC_O-38:6	ConstantProduct	792.5901670536206	184.07332101418055		Positive	C46H83O7N1P1	C5H15O4N1P1	0	120	
PC_O-34:7	ConstantProduct	734.5119167329206	184.07332101418055		Positive	C42H73O7N1P1	C5H15O4N1P1	0	120	
PC_O-36:8	ConstantProduct	760.5275667970606	184.07332101418055		Positive	C44H75O7N1P1	C5H15O4N1P1	0	120	
PC_O-38:7	ConstantProduct	790.5745169894806	184.07332101418055		Positive	C46H81O7N1P1	C5H15O4N1P1	0	120	
PC_O-40:0	ConstantProduct	832.7153675667406	184.07332101418055		Positive	C48H99O7N1P1	C5H15O4N1P1	0	120	
PC_O-40:1	ConstantProduct	830.6997175026006	184.07332101418055		Positive	C48H97O7N1P1	C5H15O4N1P1	0	120	
PC_O-40:2	ConstantProduct	828.6840674384606	184.07332101418055		Positive	C48H95O7N1P1	C5H15O4N1P1	0	120	
PC_O-40:3	ConstantProduct	826.6684173743206	184.07332101418055		Positive	C48H93O7N1P1	C5H15O4N1P1	0	120	
PC_O-40:4	ConstantProduct	824.6527673101806	184.07332101418055		Positive	C48H91O7N1P1	C5H15O4N1P1	0	120	
PC_O-40:5	ConstantProduct	822.6371172460406	184.07332101418055		Positive	C48H89O7N1P1	C5H15O4N1P1	0	120	
PC_O-40:6	ConstantProduct	820.6214671819006	184.07332101418055		Positive	C48H87O7N1P1	C5H15O4N1P1	0	120	
PC_O-38:8	ConstantProduct	788.5588669253406	184.07332101418055		Positive	C46H79O7N1P1	C5H15O4N1P1	0	120	
PC_O-40:7	ConstantProduct	818.6058171177606	184.07332101418055		Positive	C48H85O7N1P1	C5H15O4N1P1	0	120	
PC_O-38:9	ConstantProduct	786.5432168612006	184.07332101418055		Positive	C46H77O7N1P1	C5H15O4N1P1	0	120	
PC_O-40:8	ConstantProduct	816.5901670536206	184.07332101418055		Positive	C48H83O7N1P1	C5H15O4N1P1	0	120	
PC_O-36:9	ConstantProduct	758.5119167329206	184.07332101418055		Positive	C44H73O7N1P1	C5H15O4N1P1	0	120	
PC_O-38:10	ConstantProduct	784.5275667970606	184.07332101418055		Positive	C46H75O7N1P1	C5H15O4N1P1	0	120	
PC_O-40:9	ConstantProduct	814.5745169894806	184.07332101418055		Positive	C48H81O7N1P1	C5H15O4N1P1	0	120	
PC_O-42:0	ConstantProduct	860.7466676950205	184.07332101418055		Positive	C50H103O7N1P1	C5H15O4N1P1	0	120	
PC_O-42:1	ConstantProduct	858.7310176308806	184.07332101418055		Positive	C50H101O7N1P1	C5H15O4N1P1	0	120	
PC_O-42:2	ConstantProduct	856.7153675667406	184.07332101418055		Positive	C50H99O7N1P1	C5H15O4N1P1	0	120	
PC_O-42:3	ConstantProduct	854.6997175026006	184.07332101418055		Positive	C50H97O7N1P1	C5H15O4N1P1	0	120	
PC_O-42:4	ConstantProduct	852.6840674384606	184.07332101418055		Positive	C50H95O7N1P1	C5H15O4N1P1	0	120	
PC_O-42:5	ConstantProduct	850.6684173743206	184.07332101418055		Positive	C50H93O7N1P1	C5H15O4N1P1	0	120	
PC_O-42:6	ConstantProduct	848.6527673101806	184.07332101418055		Positive	C50H91O7N1P1	C5H15O4N1P1	0	120	
PC_O-42:7	ConstantProduct	846.6371172460406	184.07332101418055		Positive	C50H89O7N1P1	C5H15O4N1P1	0	120	
PC_O-42:8	ConstantProduct	844.6214671819006	184.07332101418055		Positive	C50H87O7N1P1	C5H15O4N1P1	0	120	
PC_O-40:10	ConstantProduct	812.5588669253406	184.07332101418055		Positive	C48H79O7N1P1	C5H15O4N1P1	0	120	
PC_O-42:9	ConstantProduct	842.6058171177606	184.07332101418055		Positive	C50H85O7N1P1	C5H15O4N1P1	0	120	
PC_O-40:11	ConstantProduct	810.5432168612006	184.07332101418055		Positive	C48H77O7N1P1	C5H15O4N1P1	0	120	
PC_O-42:10	ConstantProduct	840.5901670536206	184.07332101418055		Positive	C50H83O7N1P1	C5H15O4N1P1	0	120	
PC_O-44:0	ConstantProduct	888.7779678233005	184.07332101418055		Positive	C52H107O7N1P1	C5H15O4N1P1	0	120	
PC_O-44:1	ConstantProduct	886.7623177591606	184.07332101418055		Positive	C52H105O7N1P1	C5H15O4N1P1	0	120	
PC_O-44:2	ConstantProduct	884.7466676950205	184.07332101418055		Positive	C52H103O7N1P1	C5H15O4N1P1	0	120	
PC_O-44:3	ConstantProduct	882.7310176308806	184.07332101418055		Positive	C52H101O7N1P1	C5H15O4N1P1	0	120	
PC_O-44:4	ConstantProduct	880.7153675667406	184.07332101418055		Positive	C52H99O7N1P1	C5H15O4N1P1	0	120	
PC_O-44:5	ConstantProduct	878.6997175026006	184.07332101418055		Positive	C52H97O7N1P1	C5H15O4N1P1	0	120	
PC_O-44:6	ConstantProduct	876.6840674384606	184.07332101418055		Positive	C52H95O7N1P1	C5H15O4N1P1	0	120	
PC_O-44:7	ConstantProduct	874.6684173743206	184.07332101418055		Positive	C52H93O7N1P1	C5H15O4N1P1	0	120	
PC_O-44:8	ConstantProduct	872.6527673101806	184.07332101418055		Positive	C52H91O7N1P1	C5H15O4N1P1	0	120	
PC_O-44:9	ConstantProduct	870.6371172460406	184.07332101418055		Positive	C52H89O7N1P1	C5H15O4N1P1	0	120	
PC_O-42:11	ConstantProduct	838.5745169894806	184.07332101418055		Positive	C50H81O7N1P1	C5H15O4N1P1	0	120	
PC_O-44:10	ConstantProduct	868.6214671819006	184.07332101418055		Positive	C52H87O7N1P1	C5H15O4N1P1	0	120	
PE_O-26:0	ConstantNeutralLoss	594.4493164763604	453.4302221067606		Positive	C31H65O7N1P1	C2H8O4N1P1	0	120	
PE_O-26:1	ConstantNeutralLoss	592.4336664122205	451.4145720426206		Positive	C31H63O7N1P1	C2H8O4N1P1	0	120	
PE_O-26:2	ConstantNeutralLoss	590.4180163480805	449.3989219784806		Positive	C31H61O7N1P1	C2H8O4N1P1	0	120	
PE_O-28:0	ConstantNeutralLoss	622.4806166046404	481.4615222350406		Positive	C33H69O7N1P1	C2H8O4N1P1	0	120	
PE_O-28:1	ConstantNeutralLoss	620.4649665405005	479.4458721709006		Positive	C33H67O7N1P1	C2H8O4N1P1	0	120	
PE_O-28:2	ConstantNeutralLoss	618.4493164763604	477.4302221067606		Positive	C33H65O7N1P1	C2H8O4N1P1	0	120	
PE_O-28:3	ConstantNeutralLoss	616.4336664122205	475.4145720426206		Positive	C33H63O7N1P1	C2H8O4N1P1	0	120	
PE_O-30:0	ConstantNeutralLoss	650.5119167329204	509.49282236332056		Positive	C35H73O7N1P1	C2H8O4N1P1	0	120	
PE_O-30:1	ConstantNeutralLoss	648.4962666687805	507.47717229918055		Positive	C35H71O7N1P1	C2H8O4N1P1	0	120	
PE_O-30:2	ConstantNeutralLoss	646.4806166046404	505.4615222350406		Positive	C35H69O7N1P1	C2H8O4N1P1	0	120	
PE_O-26:3	ConstantNeutralLoss	588.4023662839405	447.3832719143406		Positive	C31H59O7N1P1	C2H8O4N1P1	0	120	
PE_O-28:4	ConstantNeutralLoss	614.4180163480805	473.3989219784806		Positive	C33H61O7N1P1	C2H8O4N1P1	0	120	
PE_O-30:3	ConstantNeutralLoss	644.4649665405005	503.4458721709006		Positive	C35H67O7N1P1	C2H8O4N1P1	0	120	
PE_O-32:0	ConstantNeutralLoss	678.5432168612006	537.5241224916005		Positive	C37H77O7N1P1	C2H8O4N1P1	0	120	
PE_O-32:1	ConstantNeutralLoss	676.5275667970606	535.5084724274604		Positive	C37H75O7N1P1	C2H8O4N1P1	0	120	
PE_O-32:2	ConstantNeutralLoss	674.5119167329206	533.4928223633204		Positive	C37H73O7N1P1	C2H8O4N1P1	0	120	
PE_O-30:4	ConstantNeutralLoss	642.4493164763604	501.4302221067606		Positive	C35H65O7N1P1	C2H8O4N1P1	0	120	
PE_O-32:3	ConstantNeutralLoss	672.4962666687805	531.4771722991804		Positive	C37H71O7N1P1	C2H8O4N1P1	0	120	
PE_O-34:0	ConstantNeutralLoss	706.5745169894806	565.5554226198805		Positive	C39H81O7N1P1	C2H8O4N1P1	0	120	
PE_O-34:1	ConstantNeutralLoss	704.5588669253406	563.5397725557405		Positive	C39H79O7N1P1	C2H8O4N1P1	0	120	
PE_O-34:2	ConstantNeutralLoss	702.5432168612006	561.5241224916005		Positive	C39H77O7N1P1	C2H8O4N1P1	0	120	
PE_O-32:4	ConstantNeutralLoss	670.4806166046405	529.4615222350405		Positive	C37H69O7N1P1	C2H8O4N1P1	0	120	
PE_O-34:3	ConstantNeutralLoss	700.5275667970606	559.5084724274604		Positive	C39H75O7N1P1	C2H8O4N1P1	0	120	
PE_O-32:5	ConstantNeutralLoss	668.4649665405005	527.4458721709005		Positive	C37H67O7N1P1	C2H8O4N1P1	0	120	
PE_O-34:4	ConstantNeutralLoss	698.5119167329206	557.4928223633204		Positive	C39H73O7N1P1	C2H8O4N1P1	0	120	
PE_O-31:0	ConstantNeutralLoss	664.5275667970606	523.5084724274604		Positive	C36H75O7N1P1	C2H8O4N1P1	0	120	
PE_O-31:1	ConstantNeutralLoss	662.5119167329206	521.4928223633204		Positive	C36H73O7N1P1	C2H8O4N1P1	0	120	
PE_O-31:2	ConstantNeutralLoss	660.4962666687805	519.4771722991804		Positive	C36H71O7N1P1	C2H8O4N1P1	0	120	
PE_O-33:0	ConstantNeutralLoss	692.5588669253406	551.5397725557405		Positive	C38H79O7N1P1	C2H8O4N1P1	0	120	
PE_O-33:1	ConstantNeutralLoss	690.5432168612006	549.5241224916005		Positive	C38H77O7N1P1	C2H8O4N1P1	0	120	
PE_O-33:2	ConstantNeutralLoss	688.5275667970606	547.5084724274604		Positive	C38H75O7N1P1	C2H8O4N1P1	0	120	
PE_O-33:3	ConstantNeutralLoss	686.5119167329206	545.4928223633204		Positive	C38H73O7N1P1	C2H8O4N1P1	0	120	
PE_O-35:0	ConstantNeutralLoss	720.5901670536206	579.5710726840205		Positive	C40H83O7N1P1	C2H8O4N1P1	0	120	
PE_O-35:1	ConstantNeutralLoss	718.5745169894806	577.5554226198805		Positive	C40H81O7N1P1	C2H8O4N1P1	0	120	
PE_O-35:2	ConstantNeutralLoss	716.5588669253406	575.5397725557405		Positive	C40H79O7N1P1	C2H8O4N1P1	0	120	
PE_O-31:3	ConstantNeutralLoss	658.4806166046405	517.4615222350405		Positive	C36H69O7N1P1	C2H8O4N1P1	0	120	
PE_O-33:4	ConstantNeutralLoss	684.4962666687805	543.4771722991804		Positive	C38H71O7N1P1	C2H8O4N1P1	0	120	
PE_O-35:3	ConstantNeutralLoss	714.5432168612006	573.5241224916005		Positive	C40H77O7N1P1	C2H8O4N1P1	0	120	
PE_O-31:4	ConstantNeutralLoss	656.4649665405005	515.4458721709005		Positive	C36H67O7N1P1	C2H8O4N1P1	0	120	
PE_O-33:5	ConstantNeutralLoss	682.4806166046405	541.4615222350405		Positive	C38H69O7N1P1	C2H8O4N1P1	0	120	
PE_O-35:4	ConstantNeutralLoss	712.5275667970606	571.5084724274604		Positive	C40H75O7N1P1	C2H8O4N1P1	0	120	
PE_O-36:0	ConstantNeutralLoss	734.6058171177606	593.5867227481605		Positive	C41H85O7N1P1	C2H8O4N1P1	0	120	
PE_O-36:1	ConstantNeutralLoss	732.5901670536206	591.5710726840205		Positive	C41H83O7N1P1	C2H8O4N1P1	0	120	
PE_O-36:2	ConstantNeutralLoss	730.5745169894806	589.5554226198805		Positive	C41H81O7N1P1	C2H8O4N1P1	0	120	
PE_O-36:3	ConstantNeutralLoss	728.5588669253406	587.5397725557405		Positive	C41H79O7N1P1	C2H8O4N1P1	0	120	
PE_O-34:5	ConstantNeutralLoss	696.4962666687805	555.4771722991804		Positive	C39H71O7N1P1	C2H8O4N1P1	0	120	
PE_O-36:4	ConstantNeutralLoss	726.5432168612006	585.5241224916005		Positive	C41H77O7N1P1	C2H8O4N1P1	0	120	
PE_O-34:6	ConstantNeutralLoss	694.4806166046405	553.4615222350405		Positive	C39H69O7N1P1	C2H8O4N1P1	0	120	
PE_O-36:5	ConstantNeutralLoss	724.5275667970606	583.5084724274604		Positive	C41H75O7N1P1	C2H8O4N1P1	0	120	
PE_O-37:0	ConstantNeutralLoss	748.6214671819006	607.6023728123005		Positive	C42H87O7N1P1	C2H8O4N1P1	0	120	
PE_O-37:1	ConstantNeutralLoss	746.6058171177606	605.5867227481605		Positive	C42H85O7N1P1	C2H8O4N1P1	0	120	
PE_O-37:2	ConstantNeutralLoss	744.5901670536206	603.5710726840205		Positive	C42H83O7N1P1	C2H8O4N1P1	0	120	
PE_O-37:3	ConstantNeutralLoss	742.5745169894806	601.5554226198805		Positive	C42H81O7N1P1	C2H8O4N1P1	0	120	
PE_O-35:5	ConstantNeutralLoss	710.5119167329206	569.4928223633204		Positive	C40H73O7N1P1	C2H8O4N1P1	0	120	
PE_O-37:4	ConstantNeutralLoss	740.5588669253406	599.5397725557405		Positive	C42H79O7N1P1	C2H8O4N1P1	0	120	
PE_O-35:6	ConstantNeutralLoss	708.4962666687805	567.4771722991804		Positive	C40H71O7N1P1	C2H8O4N1P1	0	120	
PE_O-37:5	ConstantNeutralLoss	738.5432168612006	597.5241224916005		Positive	C42H77O7N1P1	C2H8O4N1P1	0	120	
PE_O-38:0	ConstantNeutralLoss	762.6371172460406	621.6180228764405		Positive	C43H89O7N1P1	C2H8O4N1P1	0	120	
PE_O-38:1	ConstantNeutralLoss	760.6214671819006	619.6023728123005		Positive	C43H87O7N1P1	C2H8O4N1P1	0	120	
PE_O-38:2	ConstantNeutralLoss	758.6058171177606	617.5867227481605		Positive	C43H85O7N1P1	C2H8O4N1P1	0	120	
PE_O-38:3	ConstantNeutralLoss	756.5901670536206	615.5710726840205		Positive	C43H83O7N1P1	C2H8O4N1P1	0	120	
PE_O-38:4	ConstantNeutralLoss	754.5745169894806	613.5554226198805		Positive	C43H81O7N1P1	C2H8O4N1P1	0	120	
PE_O-36:6	ConstantNeutralLoss	722.5119167329206	581.4928223633204		Positive	C41H73O7N1P1	C2H8O4N1P1	0	120	
PE_O-38:5	ConstantNeutralLoss	752.5588669253406	611.5397725557405		Positive	C43H79O7N1P1	C2H8O4N1P1	0	120	
PE_O-36:7	ConstantNeutralLoss	720.4962666687805	579.4771722991804		Positive	C41H71O7N1P1	C2H8O4N1P1	0	120	
PE_O-38:6	ConstantNeutralLoss	750.5432168612006	609.5241224916005		Positive	C43H77O7N1P1	C2H8O4N1P1	0	120	
PE_O-34:7	ConstantNeutralLoss	692.4649665405005	551.4458721709005		Positive	C39H67O7N1P1	C2H8O4N1P1	0	120	
PE_O-36:8	ConstantNeutralLoss	718.4806166046405	577.4615222350404		Positive	C41H69O7N1P1	C2H8O4N1P1	0	120	
PE_O-38:7	ConstantNeutralLoss	748.5275667970606	607.5084724274604		Positive	C43H75O7N1P1	C2H8O4N1P1	0	120	
PE_O-40:0	ConstantNeutralLoss	790.6684173743206	649.6493230047205		Positive	C45H93O7N1P1	C2H8O4N1P1	0	120	
PE_O-40:1	ConstantNeutralLoss	788.6527673101806	647.6336729405805		Positive	C45H91O7N1P1	C2H8O4N1P1	0	120	
PE_O-40:2	ConstantNeutralLoss	786.6371172460406	645.6180228764405		Positive	C45H89O7N1P1	C2H8O4N1P1	0	120	
PE_O-40:3	ConstantNeutralLoss	784.6214671819006	643.6023728123005		Positive	C45H87O7N1P1	C2H8O4N1P1	0	120	
PE_O-40:4	ConstantNeutralLoss	782.6058171177606	641.5867227481605		Positive	C45H85O7N1P1	C2H8O4N1P1	0	120	
PE_O-40:5	ConstantNeutralLoss	780.5901670536206	639.5710726840205		Positive	C45H83O7N1P1	C2H8O4N1P1	0	120	
PE_O-40:6	ConstantNeutralLoss	778.5745169894806	637.5554226198805		Positive	C45H81O7N1P1	C2H8O4N1P1	0	120	
PE_O-38:8	ConstantNeutralLoss	746.5119167329206	605.4928223633204		Positive	C43H73O7N1P1	C2H8O4N1P1	0	120	
PE_O-40:7	ConstantNeutralLoss	776.5588669253406	635.5397725557405		Positive	C45H79O7N1P1	C2H8O4N1P1	0	120	
PE_O-38:9	ConstantNeutralLoss	744.4962666687805	603.4771722991804		Positive	C43H71O7N1P1	C2H8O4N1P1	0	120	
PE_O-40:8	ConstantNeutralLoss	774.5432168612006	633.5241224916005		Positive	C45H77O7N1P1	C2H8O4N1P1	0	120	
PE_O-36:9	ConstantNeutralLoss	716.4649665405005	575.4458721709004		Positive	C41H67O7N1P1	C2H8O4N1P1	0	120	
PE_O-38:10	ConstantNeutralLoss	742.4806166046405	601.4615222350404		Positive	C43H69O7N1P1	C2H8O4N1P1	0	120	
PE_O-40:9	ConstantNeutralLoss	772.5275667970606	631.5084724274604		Positive	C45H75O7N1P1	C2H8O4N1P1	0	120	
PE_O-42:0	ConstantNeutralLoss	818.6997175026006	677.6806231330005		Positive	C47H97O7N1P1	C2H8O4N1P1	0	120	
PE_O-42:1	ConstantNeutralLoss	816.6840674384606	675.6649730688605		Positive	C47H95O7N1P1	C2H8O4N1P1	0	120	
PE_O-42:2	ConstantNeutralLoss	814.6684173743206	673.6493230047205		Positive	C47H93O7N1P1	C2H8O4N1P1	0	120	
PE_O-42:3	ConstantNeutralLoss	812.6527673101806	671.6336729405805		Positive	C47H91O7N1P1	C2H8O4N1P1	0	120	
PE_O-42:4	ConstantNeutralLoss	810.6371172460406	669.6180228764405		Positive	C47H89O7N1P1	C2H8O4N1P1	0	120	
PE_O-42:5	ConstantNeutralLoss	808.6214671819006	667.6023728123005		Positive	C47H87O7N1P1	C2H8O4N1P1	0	120	
PE_O-42:6	ConstantNeutralLoss	806.6058171177606	665.5867227481605		Positive	C47H85O7N1P1	C2H8O4N1P1	0	120	
PE_O-42:7	ConstantNeutralLoss	804.5901670536206	663.5710726840205		Positive	C47H83O7N1P1	C2H8O4N1P1	0	120	
PE_O-42:8	ConstantNeutralLoss	802.5745169894806	661.5554226198805		Positive	C47H81O7N1P1	C2H8O4N1P1	0	120	
PE_O-40:10	ConstantNeutralLoss	770.5119167329206	629.4928223633204		Positive	C45H73O7N1P1	C2H8O4N1P1	0	120	
PE_O-42:9	ConstantNeutralLoss	800.5588669253406	659.5397725557405		Positive	C47H79O7N1P1	C2H8O4N1P1	0	120	
